intersection_id,tollgate_id,time_window,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,avg_travel_time
"A","3","2016-08-16 02:20:00,2016-08-16 02:40:00","998.2000","1003.0000","356.0000","2.0000","31.5000","74.0000","0.0000","77.78"
"A","3","2016-08-16 04:00:00,2016-08-16 04:20:00","998.2000","1003.0000","5.0000","2.4000","33.2000","64.0000","0.0000","99.76"
"A","3","2016-08-16 04:20:00,2016-08-16 04:40:00","998.2000","1003.0000","5.0000","2.4000","33.2000","64.0000","0.0000","76.92"
"A","3","2016-08-16 04:40:00,2016-08-16 05:00:00","998.2000","1003.0000","5.0000","2.4000","33.2000","64.0000","0.0000","93.74"
"A","3","2016-08-16 05:00:00,2016-08-16 05:20:00","998.2000","1003.0000","5.0000","2.4000","33.2000","64.0000","0.0000","113.44"
"A","3","2016-08-16 06:00:00,2016-08-16 06:20:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","94.08"
"A","3","2016-08-16 06:40:00,2016-08-16 07:00:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","141.03"
"A","3","2016-08-16 07:00:00,2016-08-16 07:20:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","122.42"
"A","3","2016-08-16 07:20:00,2016-08-16 07:40:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","165.78"
"A","3","2016-08-16 07:40:00,2016-08-16 08:00:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","107.96"
"A","3","2016-08-16 08:20:00,2016-08-16 08:40:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","130.48"
"A","3","2016-08-16 08:40:00,2016-08-16 09:00:00","996.7000","1001.5000","71.0000","3.0000","35.8000","47.0000","0.0000","181.9"
"A","3","2016-08-16 09:00:00,2016-08-16 09:20:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","215.77"
"A","3","2016-08-16 09:20:00,2016-08-16 09:40:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","231.65"
"A","3","2016-08-16 09:40:00,2016-08-16 10:00:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","243.44"
"A","3","2016-08-16 10:00:00,2016-08-16 10:20:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","123.42"
"A","3","2016-08-16 10:20:00,2016-08-16 10:40:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","111.76"
"A","3","2016-08-16 10:40:00,2016-08-16 11:00:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","120.26"
"A","3","2016-08-16 11:00:00,2016-08-16 11:20:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","108.56"
"A","3","2016-08-16 11:20:00,2016-08-16 11:40:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","93.41"
"A","3","2016-08-16 11:40:00,2016-08-16 12:00:00","996.0000","1000.8000","73.0000","3.8000","35.3000","53.0000","0.0000","102.59"
"A","3","2016-08-16 12:00:00,2016-08-16 12:20:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","77.14"
"A","3","2016-08-16 12:20:00,2016-08-16 12:40:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","119.65"
"A","3","2016-08-16 12:40:00,2016-08-16 13:00:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","89.78"
"A","3","2016-08-16 13:00:00,2016-08-16 13:20:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","115.05"
"A","3","2016-08-16 13:20:00,2016-08-16 13:40:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","92.03"
"A","3","2016-08-16 13:40:00,2016-08-16 14:00:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","145.98"
"A","3","2016-08-16 14:00:00,2016-08-16 14:20:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","148.66"
"A","3","2016-08-16 14:20:00,2016-08-16 14:40:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","141.58"
"A","3","2016-08-16 14:40:00,2016-08-16 15:00:00","997.1000","1001.9000","89.0000","2.9000","32.1000","64.0000","0.0000","110.74"
"A","3","2016-08-16 15:00:00,2016-08-16 15:20:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","87.43"
"A","3","2016-08-16 15:20:00,2016-08-16 15:40:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","93.59"
"A","3","2016-08-16 15:40:00,2016-08-16 16:00:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","103.3"
"A","3","2016-08-16 16:00:00,2016-08-16 16:20:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","86.38"
"A","3","2016-08-16 16:20:00,2016-08-16 16:40:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","114.57"
"A","3","2016-08-16 16:40:00,2016-08-16 17:00:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","97.25"
"A","3","2016-08-16 17:00:00,2016-08-16 17:20:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","124.02"
"A","3","2016-08-16 17:20:00,2016-08-16 17:40:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","109.89"
"A","3","2016-08-16 17:40:00,2016-08-16 18:00:00","997.8000","1002.6000","88.0000","2.2000","30.2000","79.0000","0.0000","118.51"
"A","3","2016-08-16 18:00:00,2016-08-16 18:20:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","119.89"
"A","3","2016-08-16 18:20:00,2016-08-16 18:40:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","114.33"
"A","3","2016-08-16 18:40:00,2016-08-16 19:00:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","102.05"
"A","3","2016-08-16 19:20:00,2016-08-16 19:40:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","131.88"
"A","3","2016-08-16 19:40:00,2016-08-16 20:00:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","162.46"
"A","3","2016-08-16 20:00:00,2016-08-16 20:20:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","123.14"
"A","3","2016-08-16 20:20:00,2016-08-16 20:40:00","997.3000","1002.1000","57.0000","2.1000","29.5000","83.0000","0.0000","96.14"
"A","3","2016-08-16 21:00:00,2016-08-16 21:20:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","78.0"
"A","3","2016-08-16 21:20:00,2016-08-16 21:40:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","132.3"
"A","3","2016-08-16 21:40:00,2016-08-16 22:00:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","100.15"
"A","3","2016-08-16 22:00:00,2016-08-16 22:20:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","97.02"
"A","3","2016-08-16 22:20:00,2016-08-16 22:40:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","83.14"
"A","3","2016-08-16 22:40:00,2016-08-16 23:00:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","215.35"
"A","3","2016-08-16 23:00:00,2016-08-16 23:20:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","61.92"
"A","3","2016-08-16 23:20:00,2016-08-16 23:40:00","997.5000","1002.3000","10.0000","1.1000","29.1000","85.0000","0.0000","98.62"
"A","3","2016-08-17 00:00:00,2016-08-17 00:20:00","998.2000","1003.0000","307.0000","1.3000","29.5000","84.0000","0.0000","89.47"
"A","3","2016-08-17 01:20:00,2016-08-17 01:40:00","998.2000","1003.0000","307.0000","1.3000","29.5000","84.0000","0.0000","63.85"
"A","3","2016-08-17 02:20:00,2016-08-17 02:40:00","998.2000","1003.0000","307.0000","1.3000","29.5000","84.0000","0.0000","283.56"
"A","3","2016-08-17 03:00:00,2016-08-17 03:20:00","997.7000","1002.5000","321.0000","1.8000","33.3000","67.0000","0.0000","79.77"
"A","3","2016-08-17 03:20:00,2016-08-17 03:40:00","997.7000","1002.5000","321.0000","1.8000","33.3000","67.0000","0.0000","132.62"
"A","3","2016-08-17 04:40:00,2016-08-17 05:00:00","997.7000","1002.5000","321.0000","1.8000","33.3000","67.0000","0.0000","109.23"
"A","3","2016-08-17 05:40:00,2016-08-17 06:00:00","997.7000","1002.5000","321.0000","1.8000","33.3000","67.0000","0.0000","72.4"
"A","3","2016-08-17 06:00:00,2016-08-17 06:20:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","109.11"
"A","3","2016-08-17 06:20:00,2016-08-17 06:40:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","133.09"
"A","3","2016-08-17 06:40:00,2016-08-17 07:00:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","104.48"
"A","3","2016-08-17 07:00:00,2016-08-17 07:20:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","127.34"
"A","3","2016-08-17 07:20:00,2016-08-17 07:40:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","126.8"
"A","3","2016-08-17 07:40:00,2016-08-17 08:00:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","124.31"
"A","3","2016-08-17 08:00:00,2016-08-17 08:20:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","175.0"
"A","3","2016-08-17 08:20:00,2016-08-17 08:40:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","139.3"
"A","3","2016-08-17 08:40:00,2016-08-17 09:00:00","996.0000","1000.8000","100.0000","2.9000","36.0000","51.0000","0.0000","155.42"
"A","3","2016-08-17 09:00:00,2016-08-17 09:20:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","140.95"
"A","3","2016-08-17 09:20:00,2016-08-17 09:40:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","238.22"
"A","3","2016-08-17 09:40:00,2016-08-17 10:00:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","118.7"
"A","3","2016-08-17 10:00:00,2016-08-17 10:20:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","100.05"
"A","3","2016-08-17 10:20:00,2016-08-17 10:40:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","107.29"
"A","3","2016-08-17 10:40:00,2016-08-17 11:00:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","85.53"
"A","3","2016-08-17 11:00:00,2016-08-17 11:20:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","91.33"
"A","3","2016-08-17 11:40:00,2016-08-17 12:00:00","995.5000","1000.3000","98.0000","3.7000","34.6000","55.0000","0.0000","123.54"
"A","3","2016-08-17 12:00:00,2016-08-17 12:20:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","96.71"
"A","3","2016-08-17 12:20:00,2016-08-17 12:40:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","113.77"
"A","3","2016-08-17 12:40:00,2016-08-17 13:00:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","107.06"
"A","3","2016-08-17 13:00:00,2016-08-17 13:20:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","110.78"
"A","3","2016-08-17 13:20:00,2016-08-17 13:40:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","156.32"
"A","3","2016-08-17 13:40:00,2016-08-17 14:00:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","103.41"
"A","3","2016-08-17 14:00:00,2016-08-17 14:20:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","111.61"
"A","3","2016-08-17 14:20:00,2016-08-17 14:40:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","118.48"
"A","3","2016-08-17 14:40:00,2016-08-17 15:00:00","996.4000","1001.2000","93.0000","2.5000","31.7000","67.0000","0.0000","116.87"
"A","3","2016-08-17 15:00:00,2016-08-17 15:20:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","111.98"
"A","3","2016-08-17 15:20:00,2016-08-17 15:40:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","89.25"
"A","3","2016-08-17 16:00:00,2016-08-17 16:20:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","100.37"
"A","3","2016-08-17 16:20:00,2016-08-17 16:40:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","96.35"
"A","3","2016-08-17 16:40:00,2016-08-17 17:00:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","109.98"
"A","3","2016-08-17 17:00:00,2016-08-17 17:20:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","75.84"
"A","3","2016-08-17 17:20:00,2016-08-17 17:40:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","88.01"
"A","3","2016-08-17 17:40:00,2016-08-17 18:00:00","997.1000","1001.9000","70.0000","1.5000","30.7000","73.0000","0.0000","99.19"
"A","3","2016-08-17 18:00:00,2016-08-17 18:20:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","100.89"
"A","3","2016-08-17 18:20:00,2016-08-17 18:40:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","115.59"
"A","3","2016-08-17 18:40:00,2016-08-17 19:00:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","138.03"
"A","3","2016-08-17 19:00:00,2016-08-17 19:20:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","79.7"
"A","3","2016-08-17 19:20:00,2016-08-17 19:40:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","76.05"
"A","3","2016-08-17 19:40:00,2016-08-17 20:00:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","91.23"
"A","3","2016-08-17 20:00:00,2016-08-17 20:20:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","120.64"
"A","3","2016-08-17 20:20:00,2016-08-17 20:40:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","96.43"
"A","3","2016-08-17 20:40:00,2016-08-17 21:00:00","996.7000","1001.5000","40.0000","1.7000","29.6000","78.0000","0.0000","93.56"
"A","3","2016-08-17 21:00:00,2016-08-17 21:20:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","100.85"
"A","3","2016-08-17 21:20:00,2016-08-17 21:40:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","102.0"
"A","3","2016-08-17 21:40:00,2016-08-17 22:00:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","83.3"
"A","3","2016-08-17 22:20:00,2016-08-17 22:40:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","80.59"
"A","3","2016-08-17 22:40:00,2016-08-17 23:00:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","94.62"
"A","3","2016-08-17 23:00:00,2016-08-17 23:20:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","82.63"
"A","3","2016-08-17 23:20:00,2016-08-17 23:40:00","996.9000","1001.7000","323.0000","1.6000","27.9000","86.0000","0.0000","114.01"
"A","3","2016-08-18 00:40:00,2016-08-18 01:00:00","997.7000","1002.5000","184.0000","2.3000","30.6000","75.0000","0.0000","66.97"
"A","3","2016-08-18 01:20:00,2016-08-18 01:40:00","997.7000","1002.5000","184.0000","2.3000","30.6000","75.0000","0.0000","70.53"
"A","3","2016-08-18 02:40:00,2016-08-18 03:00:00","997.7000","1002.5000","184.0000","2.3000","30.6000","75.0000","0.0000","100.0"
"A","3","2016-08-18 03:40:00,2016-08-18 04:00:00","997.4000","1002.2000","130.0000","2.3000","34.5000","56.0000","0.0000","141.4"
"A","3","2016-08-18 04:00:00,2016-08-18 04:20:00","997.4000","1002.2000","130.0000","2.3000","34.5000","56.0000","0.0000","79.09"
"A","3","2016-08-18 05:00:00,2016-08-18 05:20:00","997.4000","1002.2000","130.0000","2.3000","34.5000","56.0000","0.0000","116.37"
"A","3","2016-08-18 06:00:00,2016-08-18 06:20:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","116.26"
"A","3","2016-08-18 06:20:00,2016-08-18 06:40:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","104.87"
"A","3","2016-08-18 06:40:00,2016-08-18 07:00:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","111.14"
"A","3","2016-08-18 07:00:00,2016-08-18 07:20:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","84.09"
"A","3","2016-08-18 07:20:00,2016-08-18 07:40:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","121.3"
"A","3","2016-08-18 07:40:00,2016-08-18 08:00:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","134.47"
"A","3","2016-08-18 08:00:00,2016-08-18 08:20:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","117.43"
"A","3","2016-08-18 08:20:00,2016-08-18 08:40:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","137.36"
"A","3","2016-08-18 08:40:00,2016-08-18 09:00:00","995.8000","1000.5000","212.0000","3.1000","36.7000","46.0000","0.0000","168.85"
"A","3","2016-08-18 09:00:00,2016-08-18 09:20:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","272.54"
"A","3","2016-08-18 09:20:00,2016-08-18 09:40:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","247.14"
"A","3","2016-08-18 09:40:00,2016-08-18 10:00:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","171.26"
"A","3","2016-08-18 10:00:00,2016-08-18 10:20:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","137.05"
"A","3","2016-08-18 10:20:00,2016-08-18 10:40:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","120.89"
"A","3","2016-08-18 10:40:00,2016-08-18 11:00:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","91.98"
"A","3","2016-08-18 11:00:00,2016-08-18 11:20:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","77.97"
"A","3","2016-08-18 11:20:00,2016-08-18 11:40:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","82.31"
"A","3","2016-08-18 11:40:00,2016-08-18 12:00:00","995.1000","999.9000","113.0000","4.3000","36.5000","52.0000","0.0000","99.52"
"A","3","2016-08-18 12:00:00,2016-08-18 12:20:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","94.25"
"A","3","2016-08-18 12:20:00,2016-08-18 12:40:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","107.85"
"A","3","2016-08-18 12:40:00,2016-08-18 13:00:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","91.22"
"A","3","2016-08-18 13:00:00,2016-08-18 13:20:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","122.71"
"A","3","2016-08-18 13:20:00,2016-08-18 13:40:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","111.58"
"A","3","2016-08-18 13:40:00,2016-08-18 14:00:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","108.21"
"A","3","2016-08-18 14:00:00,2016-08-18 14:20:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","108.86"
"A","3","2016-08-18 14:20:00,2016-08-18 14:40:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","110.78"
"A","3","2016-08-18 14:40:00,2016-08-18 15:00:00","996.8000","1001.6000","85.0000","2.9000","32.5000","70.0000","0.0000","238.97"
"A","3","2016-08-18 15:00:00,2016-08-18 15:20:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","95.0"
"A","3","2016-08-18 15:20:00,2016-08-18 15:40:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","98.17"
"A","3","2016-08-18 15:40:00,2016-08-18 16:00:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","99.38"
"A","3","2016-08-18 16:00:00,2016-08-18 16:20:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","86.73"
"A","3","2016-08-18 16:20:00,2016-08-18 16:40:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","91.78"
"A","3","2016-08-18 16:40:00,2016-08-18 17:00:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","84.54"
"A","3","2016-08-18 17:00:00,2016-08-18 17:20:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","108.29"
"A","3","2016-08-18 17:20:00,2016-08-18 17:40:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","104.31"
"A","3","2016-08-18 17:40:00,2016-08-18 18:00:00","997.4000","1002.2000","74.0000","1.8000","31.6000","75.0000","0.0000","111.73"
"A","3","2016-08-18 18:00:00,2016-08-18 18:20:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","118.94"
"A","3","2016-08-18 18:20:00,2016-08-18 18:40:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","117.54"
"A","3","2016-08-18 18:40:00,2016-08-18 19:00:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","264.56"
"A","3","2016-08-18 19:00:00,2016-08-18 19:20:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","106.28"
"A","3","2016-08-18 19:40:00,2016-08-18 20:00:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","158.97"
"A","3","2016-08-18 20:00:00,2016-08-18 20:20:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","96.78"
"A","3","2016-08-18 20:40:00,2016-08-18 21:00:00","997.3000","1002.0000","210.0000","0.4000","29.9000","83.0000","0.0000","207.66"
"A","3","2016-08-18 21:00:00,2016-08-18 21:20:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","94.16"
"A","3","2016-08-18 21:20:00,2016-08-18 21:40:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","112.11"
"A","3","2016-08-18 21:40:00,2016-08-18 22:00:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","85.31"
"A","3","2016-08-18 22:00:00,2016-08-18 22:20:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","76.3"
"A","3","2016-08-18 22:20:00,2016-08-18 22:40:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","130.07"
"A","3","2016-08-18 22:40:00,2016-08-18 23:00:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","172.94"
"A","3","2016-08-18 23:00:00,2016-08-18 23:20:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","130.43"
"A","3","2016-08-18 23:20:00,2016-08-18 23:40:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","119.97"
"A","3","2016-08-18 23:40:00,2016-08-19 00:00:00","997.2000","1002.0000","241.0000","1.6000","28.9000","88.0000","0.0000","92.55"
"A","3","2016-08-19 00:40:00,2016-08-19 01:00:00","998.5000","1003.3000","186.0000","2.0000","31.0000","80.0000","0.0000","80.29"
"A","3","2016-08-19 01:20:00,2016-08-19 01:40:00","998.5000","1003.3000","186.0000","2.0000","31.0000","80.0000","0.0000","108.1"
"A","3","2016-08-19 01:40:00,2016-08-19 02:00:00","998.5000","1003.3000","186.0000","2.0000","31.0000","80.0000","0.0000","86.0"
"A","3","2016-08-19 02:00:00,2016-08-19 02:20:00","998.5000","1003.3000","186.0000","2.0000","31.0000","80.0000","0.0000","72.74"
"A","3","2016-08-19 04:40:00,2016-08-19 05:00:00","998.3000","1003.0000","255.0000","1.1000","35.4000","58.0000","0.0000","104.47"
"A","3","2016-08-19 05:20:00,2016-08-19 05:40:00","998.3000","1003.0000","255.0000","1.1000","35.4000","58.0000","0.0000","67.07"
"A","3","2016-08-19 06:00:00,2016-08-19 06:20:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","94.26"
"A","3","2016-08-19 06:20:00,2016-08-19 06:40:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","80.46"
"A","3","2016-08-19 06:40:00,2016-08-19 07:00:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","116.94"
"A","3","2016-08-19 07:00:00,2016-08-19 07:20:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","125.52"
"A","3","2016-08-19 07:20:00,2016-08-19 07:40:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","98.73"
"A","3","2016-08-19 07:40:00,2016-08-19 08:00:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","118.96"
"A","3","2016-08-19 08:00:00,2016-08-19 08:20:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","113.19"
"A","3","2016-08-19 08:20:00,2016-08-19 08:40:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","106.72"
"A","3","2016-08-19 08:40:00,2016-08-19 09:00:00","997.0000","1001.7000","156.0000","2.1000","37.9000","43.0000","0.0000","244.53"
"A","3","2016-08-19 09:00:00,2016-08-19 09:20:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","292.41"
"A","3","2016-08-19 09:20:00,2016-08-19 09:40:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","284.44"
"A","3","2016-08-19 09:40:00,2016-08-19 10:00:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","122.88"
"A","3","2016-08-19 10:00:00,2016-08-19 10:20:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","101.65"
"A","3","2016-08-19 10:20:00,2016-08-19 10:40:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","80.75"
"A","3","2016-08-19 10:40:00,2016-08-19 11:00:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","91.08"
"A","3","2016-08-19 11:00:00,2016-08-19 11:20:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","121.94"
"A","3","2016-08-19 11:20:00,2016-08-19 11:40:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","98.17"
"A","3","2016-08-19 11:40:00,2016-08-19 12:00:00","996.8000","1001.6000","337.0000","4.1000","34.1000","58.0000","0.0000","86.35"
