345.81 0:1 1:1 2:6 3:1080 4:1100 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
161.84 0:1 1:1 2:6 3:1100 4:1120 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
308.37 0:1 1:1 2:6 3:1120 4:1140 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
477.07 0:1 1:1 2:0 3:1020 4:1040 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
520.11 0:1 1:1 2:0 3:1040 4:1060 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
705.6 0:1 1:1 2:0 3:1060 4:1080 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
714.47 0:1 1:1 2:0 3:1080 4:1100 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
572.81 0:1 1:1 2:0 3:1100 4:1120 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
633.55 0:1 1:1 2:0 3:1120 4:1140 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
451.15 0:1 1:3 2:1 3:1020 4:1040 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
57.81 0:1 1:3 2:1 3:1040 4:1060 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
718.31 0:1 1:3 2:1 3:1060 4:1080 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
767.73 0:1 1:3 2:1 3:1080 4:1100 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
782.26 0:1 1:3 2:1 3:1100 4:1120 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
298.89 0:1 1:3 2:1 3:1120 4:1140 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
385.67 0:1 1:3 2:2 3:1020 4:1040 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
99.01 0:1 1:3 2:2 3:1040 4:1060 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
680.96 0:1 1:3 2:2 3:1060 4:1080 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
371.43 0:1 1:3 2:2 3:1080 4:1100 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
198 0:1 1:3 2:2 3:1100 4:1120 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
723.11 0:1 1:3 2:2 3:1120 4:1140 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
596.56 0:1 1:3 2:3 3:1020 4:1040 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
779 0:1 1:3 2:3 3:1040 4:1060 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
198.16 0:1 1:3 2:3 3:1060 4:1080 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
701.74 0:1 1:3 2:3 3:1080 4:1100 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
200.32 0:1 1:3 2:3 3:1100 4:1120 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
687.43 0:1 1:3 2:3 3:1120 4:1140 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
780.76 0:1 1:3 2:4 3:1020 4:1040 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
255.91 0:1 1:3 2:4 3:1040 4:1060 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
527.4 0:1 1:3 2:4 3:1060 4:1080 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
255.11 0:1 1:3 2:4 3:1080 4:1100 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
492.8 0:1 1:3 2:4 3:1100 4:1120 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
573.41 0:1 1:3 2:4 3:1120 4:1140 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
683.82 0:1 1:3 2:5 3:1020 4:1040 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
579.51 0:1 1:3 2:5 3:1040 4:1060 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
370.32 0:1 1:3 2:5 3:1060 4:1080 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
583.17 0:1 1:3 2:5 3:1080 4:1100 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
483.32 0:1 1:3 2:5 3:1100 4:1120 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
312.53 0:1 1:3 2:5 3:1120 4:1140 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
226.11 0:1 1:3 2:6 3:1020 4:1040 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
40.85 0:1 1:3 2:6 3:1040 4:1060 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
24.97 0:1 1:3 2:6 3:1060 4:1080 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
286.77 0:1 1:3 2:6 3:1080 4:1100 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
252.69 0:1 1:3 2:6 3:1100 4:1120 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
610.84 0:1 1:3 2:6 3:1120 4:1140 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
542.78 0:1 1:3 2:0 3:1020 4:1040 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
516.83 0:1 1:3 2:0 3:1040 4:1060 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
707.16 0:1 1:3 2:0 3:1060 4:1080 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
68.16 0:1 1:3 2:0 3:1080 4:1100 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
674.98 0:1 1:3 2:0 3:1100 4:1120 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
357.32 0:1 1:3 2:0 3:1120 4:1140 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
82.85 0:2 1:1 2:1 3:1020 4:1040 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
53.57 0:2 1:1 2:1 3:1040 4:1060 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
291.74 0:2 1:1 2:1 3:1060 4:1080 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
692.04 0:2 1:1 2:1 3:1080 4:1100 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
391.05 0:2 1:1 2:1 3:1100 4:1120 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
789.64 0:2 1:1 2:1 3:1120 4:1140 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
616.21 0:2 1:1 2:2 3:1020 4:1040 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
627.52 0:2 1:1 2:2 3:1040 4:1060 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
752.32 0:2 1:1 2:2 3:1060 4:1080 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
703.93 0:2 1:1 2:2 3:1080 4:1100 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
116.12 0:2 1:1 2:2 3:1100 4:1120 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
205.9 0:2 1:1 2:2 3:1120 4:1140 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
505.02 0:2 1:1 2:3 3:1020 4:1040 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
776.69 0:2 1:1 2:3 3:1040 4:1060 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
208.18 0:2 1:1 2:3 3:1060 4:1080 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
126.38 0:2 1:1 2:3 3:1080 4:1100 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
47.75 0:2 1:1 2:3 3:1100 4:1120 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
625.13 0:2 1:1 2:3 3:1120 4:1140 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
278.73 0:2 1:1 2:4 3:1020 4:1040 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
55.62 0:2 1:1 2:4 3:1040 4:1060 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
62.47 0:2 1:1 2:4 3:1060 4:1080 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
236.19 0:2 1:1 2:4 3:1080 4:1100 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
762.52 0:2 1:1 2:4 3:1100 4:1120 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
230.61 0:2 1:1 2:4 3:1120 4:1140 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
388.39 0:2 1:1 2:5 3:1020 4:1040 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
287.29 0:2 1:1 2:5 3:1040 4:1060 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
228.77 0:2 1:1 2:5 3:1060 4:1080 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
166.85 0:2 1:1 2:5 3:1080 4:1100 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
245.35 0:2 1:1 2:5 3:1100 4:1120 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
604.09 0:2 1:1 2:5 3:1120 4:1140 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
239.72 0:2 1:1 2:6 3:1020 4:1040 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
419.64 0:2 1:1 2:6 3:1040 4:1060 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
34.53 0:2 1:1 2:6 3:1060 4:1080 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
413.23 0:2 1:1 2:6 3:1080 4:1100 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
58.85 0:2 1:1 2:6 3:1100 4:1120 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
282.06 0:2 1:1 2:6 3:1120 4:1140 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
493.19 0:2 1:1 2:0 3:1020 4:1040 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
155.3 0:2 1:1 2:0 3:1040 4:1060 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
470.54 0:2 1:1 2:0 3:1060 4:1080 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
560.95 0:2 1:1 2:0 3:1080 4:1100 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
460.21 0:2 1:1 2:0 3:1100 4:1120 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
610.65 0:2 1:1 2:0 3:1120 4:1140 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
232.39 0:2 1:3 2:1 3:1020 4:1040 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
207.16 0:2 1:3 2:1 3:1040 4:1060 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
788.3 0:2 1:3 2:1 3:1060 4:1080 5:1013.7000 6:1018.7000 7:90.0000 8:1.9000 9:20.1000 10:95.0000 11:0.1000
313.43 0:2 1:3 2:1 3:1080 4:1100 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
344.35 0:2 1:3 2:1 3:1100 4:1120 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
728.6 0:2 1:3 2:1 3:1120 4:1140 5:1012.1000 6:1017.1000 7:125.0000 8:2.3000 9:20.0000 10:96.0000 11:1.3000
374.33 0:2 1:3 2:2 3:1020 4:1040 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
610.49 0:2 1:3 2:2 3:1040 4:1060 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
423.57 0:2 1:3 2:2 3:1060 4:1080 5:1011.6000 6:1016.6000 7:61.0000 8:1.2000 9:20.6000 10:96.0000 11:1.5000
403.44 0:2 1:3 2:2 3:1080 4:1100 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
631.39 0:2 1:3 2:2 3:1100 4:1120 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
224.41 0:2 1:3 2:2 3:1120 4:1140 5:1010.1000 6:1015.1000 7:325.0000 8:0.5000 9:20.7000 10:97.0000 11:0.1000
657.24 0:2 1:3 2:3 3:1020 4:1040 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
71.66 0:2 1:3 2:3 3:1040 4:1060 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
390.83 0:2 1:3 2:3 3:1060 4:1080 5:1008.5000 6:1013.5000 7:67.0000 8:1.6000 9:21.5000 10:96.0000 11:1.0000
559.06 0:2 1:3 2:3 3:1080 4:1100 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
331.23 0:2 1:3 2:3 3:1100 4:1120 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
743.05 0:2 1:3 2:3 3:1120 4:1140 5:1007.3000 6:1012.3000 7:94.0000 8:1.6000 9:21.7000 10:93.0000 11:0.0000
297.78 0:2 1:3 2:4 3:1020 4:1040 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
269.7 0:2 1:3 2:4 3:1040 4:1060 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
533.29 0:2 1:3 2:4 3:1060 4:1080 5:1005.8000 6:1010.8000 7:357.0000 8:2.1000 9:21.1000 10:98.0000 11:0.0000
611.21 0:2 1:3 2:4 3:1080 4:1100 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
605.76 0:2 1:3 2:4 3:1100 4:1120 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
608.09 0:2 1:3 2:4 3:1120 4:1140 5:1005.3000 6:1010.3000 7:342.0000 8:2.5000 9:21.0000 10:98.0000 11:1.3000
772.61 0:2 1:3 2:5 3:1020 4:1040 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
379.59 0:2 1:3 2:5 3:1040 4:1060 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
653.98 0:2 1:3 2:5 3:1060 4:1080 5:1004.0000 6:1009.0000 7:352.0000 8:4.8000 9:20.7000 10:96.0000 11:1.6000
59.01 0:2 1:3 2:5 3:1080 4:1100 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
127.81 0:2 1:3 2:5 3:1100 4:1120 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
652.77 0:2 1:3 2:5 3:1120 4:1140 5:1005.3000 6:1010.3000 7:0.0000 8:6.0000 9:20.8000 10:95.0000 11:0.0000
324.3 0:2 1:3 2:6 3:1020 4:1040 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
257.89 0:2 1:3 2:6 3:1040 4:1060 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
660.74 0:2 1:3 2:6 3:1060 4:1080 5:1011.4000 6:1016.4000 7:326.0000 8:1.1000 9:19.7000 10:92.0000 11:0.0000
652.06 0:2 1:3 2:6 3:1080 4:1100 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
246.43 0:2 1:3 2:6 3:1100 4:1120 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
486.65 0:2 1:3 2:6 3:1120 4:1140 5:1011.0000 6:1016.0000 7:43.0000 8:0.8000 9:19.3000 10:92.0000 11:0.0000
437.11 0:2 1:3 2:0 3:1020 4:1040 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
485.05 0:2 1:3 2:0 3:1040 4:1060 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
83.02 0:2 1:3 2:0 3:1060 4:1080 5:1008.0000 6:1013.0000 7:210.0000 8:1.4000 9:21.0000 10:91.0000 11:0.0000
748.61 0:2 1:3 2:0 3:1080 4:1100 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
623.45 0:2 1:3 2:0 3:1100 4:1120 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
559.67 0:2 1:3 2:0 3:1120 4:1140 5:1007.3000 6:1012.3000 7:226.0000 8:3.0000 9:20.7000 10:94.0000 11:0.0000
